"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
10617,arcoxia 120mg com caja con 7,1255.77,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,120.0,mg,tableta,7
10618,arcoxia 60mg com caja con 28,1845.55,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,60.0,mg,tableta,28
10619,arcoxia 60mg com caja con 7,857.12,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,60.0,mg,tableta,7
10620,arcoxia 90mg com caja con 14,1602.32,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,90.0,mg,tableta,14
10621,arcoxia 90mg com caja con 28,2375.41,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,90.0,mg,tableta,28
10622,arcoxia 90mg com caja con 7,938.24,"02:46:50 09/07/2023",fespecializadas,ARCOXIA,farmacias especializadas,Mexico,arcoxia ,90.0,mg,tableta,7
10623,arcoxia 60mg 28 comp,1634.00,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,60.0,mg,tableta,28
10624,arcoxia 90mg 28 comp,1989.00,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,90.0,mg,tableta,28
10625,arcoxia 60mg 7 comp,789.50,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,60.0,mg,tableta,7
10626,arcoxia 120mg 7 comp,930.00,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,120.0,mg,tableta,7
10627,arcoxia 90mg 14 comp,1489.00,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,90.0,mg,tableta,14
10628,arcoxia 90mg 7 comp,868.50,"02:47:07 09/07/2023",farmacon,ARCOXIA,farmacon,Mexico,arcoxia ,90.0,mg,tableta,7
10629,arcoxia  arcoxia 90 mg 28 comprimidos.,1681.55,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,90.0,mg,tableta,28
10630,arcoxia  arcoxia 60 mg 28 comprimidos.,1412.41,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,60.0,mg,tableta,28
10631,arcoxia  arcoxia 120 mg 7 comprimidos.,880.65,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,120.0,mg,tableta,7
10632,arcoxia  arcoxia 90 mg 14 comprimidos.,1225.22,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,90.0,mg,tableta,14
10633,arcoxia  arcoxia 90 mg 7 comprimidos.,694.65,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,90.0,mg,tableta,7
13056,zisen dat 450mg 2 tabs,191.00,"00:55:39 11/07/2023",farmacon,LEVITRA,farmacon,Mexico,zisen dat ,450.0,mg,tableta,2
10634,arcoxia  arcoxia 60 mg 7 comprimidos.,644.92,"02:47:47 09/07/2023",fguadalajara,ARCOXIA,farmacias guadalajara,Mexico,arcoxia  arcoxia ,60.0,mg,tableta,7
10635,ezetrol 10 mg caja con 20 comprimidos,1288.00,"02:48:10 09/07/2023",farmalisto_mx,EZETROL,farmalisto méxico,Mexico,ezetrol ,10.0,mg,tableta,20
10636,ezetrol 10 mg caja con 10 comprimidos,622.00,"02:48:10 09/07/2023",farmalisto_mx,EZETROL,farmalisto méxico,Mexico,ezetrol ,10.0,mg,tableta,10
10637,ezetrol 20 comprimidos caja ezetimiba 10 mg,1491.00,"02:48:25 09/07/2023",fsanpablo,EZETROL,farmacias san pablo,Mexico,ezetrol ,10.0,mg,tableta,20
10638,ezetrol 10 comprimidos caja ezetimiba 10 mg,735.00,"02:48:25 09/07/2023",fsanpablo,EZETROL,farmacias san pablo,Mexico,ezetrol ,10.0,mg,tableta,10
10639,ezetrol 10mg com caja con 10,727.11,"02:48:35 09/07/2023",fespecializadas,EZETROL,farmacias especializadas,Mexico,ezetrol ,10.0,mg,tableta,10
10640,ezetrol 10mg com caja con 20,1413.22,"02:48:35 09/07/2023",fespecializadas,EZETROL,farmacias especializadas,Mexico,ezetrol ,10.0,mg,tableta,20
10641,ezetrol 10mg 20 comp,1327.00,"02:48:51 09/07/2023",farmacon,EZETROL,farmacon,Mexico,ezetrol ,10.0,mg,tableta,20
10642,ezetrol 10mg 10 comp,725.50,"02:48:51 09/07/2023",farmacon,EZETROL,farmacon,Mexico,ezetrol ,10.0,mg,tableta,10
10643,invanz inyeccion 1 solucion frasco ampula ertapenem sodico 1 g,2055.00,"02:50:17 09/07/2023",fsanpablo,INVANZ IM,farmacias san pablo,Mexico,invanz inyeccion ,,,solucion,1
10644,megion im inyeccion 1 solucion frasco ampula ceftriaxona 500 mg,348.00,"02:50:17 09/07/2023",fsanpablo,INVANZ IM,farmacias san pablo,Mexico,megion im inyeccion ,500.0,mg,solucion,1
10645,fosfocil im inyeccion 1 solucion ampolleta fosfomicina disodica 1 g,208.00,"02:50:17 09/07/2023",fsanpablo,INVANZ IM,farmacias san pablo,Mexico,fosfocil im inyeccion ,,,solucion,1
10646,supradol imiv solucion inyectable 3 piezas caja ketorolaco trometamina 60 mg,292.00,"02:50:17 09/07/2023",fsanpablo,INVANZ IM,farmacias san pablo,Mexico,supradol imiv solucion inyectable ,60.0,mg,tableta,3
10647,ceftrex im inyeccion 1 solucion frasco ampula ceftriaxona 500 mg lidocaina 20 mg,382.50,"02:50:17 09/07/2023",fsanpablo,INVANZ IM,farmacias san pablo,Mexico,ceftrex im inyeccion ,500.0,mg,solucion,1
10648,maxalt en rapidisc 10 mg caja con 2 laminillas,629.00,"02:51:44 09/07/2023",farmalisto_mx,MAXALT,farmalisto méxico,Mexico,maxalt en rapidisc ,10.0,mg,,2
10649,maxalt rapidisc 2 piezas caja benzoato de rizatriptan 10 mg,813.00,"02:51:56 09/07/2023",fsanpablo,MAXALT,farmacias san pablo,Mexico,maxalt rapidisc ,10.0,mg,,2
10650,maxalt rapidisc 10mg caja con 2 obleas,774.65,"02:52:03 09/07/2023",fespecializadas,MAXALT,farmacias especializadas,Mexico,maxalt rapidisc ,10.0,mg,,2
10651,maltomeal  cereal de grano entero malt o meal sabor canela 340 gr.,71.00,"02:52:58 09/07/2023",fguadalajara,MAXALT,farmacias guadalajara,Mexico,maltomeal  cereal de grano entero malt o meal sabor canela ,,,,340
10652,kelloggs  cereal kelloggs zucaritas sabor a malteada de fresa 255 gr.,47.00,"02:52:58 09/07/2023",fguadalajara,MAXALT,farmacias guadalajara,Mexico,kelloggs  cereal kelloggs zucaritas sabor a malteada de fresa ,,,,255
10653,maltomeal  cereal marshmallow mateys 320 gr.,65.50,"02:52:58 09/07/2023",fguadalajara,MAXALT,farmacias guadalajara,Mexico,maltomeal  cereal marshmallow mateys ,,,,320
10654,heineken  cerveza heineken 0.0 alcohol 355 ml.,19.50,"02:52:58 09/07/2023",fguadalajara,MAXALT,farmacias guadalajara,Mexico,heineken  cerveza heineken ,355.0,ml,,0
10655,maxalt en rapidisc 10 mg caja con 2 laminillas,629.00,"02:53:20 09/07/2023",farmalisto_mx,MAXALT RAPIDISC,farmalisto méxico,Mexico,maxalt en rapidisc ,10.0,mg,,2
10656,maxalt rapidisc 2 piezas caja benzoato de rizatriptan 10 mg,813.00,"02:53:32 09/07/2023",fsanpablo,MAXALT RAPIDISC,farmacias san pablo,Mexico,maxalt rapidisc ,10.0,mg,,2
10657,maxalt rapidisc 10mg caja con 2 obleas,774.65,"02:53:42 09/07/2023",fespecializadas,MAXALT RAPIDISC,farmacias especializadas,Mexico,maxalt rapidisc ,10.0,mg,,2
10658,vytorin 1020 caja con 14 comprimidos,835.00,"02:56:33 09/07/2023",farmalisto_mx,VYTORIN,farmalisto méxico,Mexico,vytorin ,,,tableta,1020
10659,vytorin 10mg 10mg caja con 28 comprimidos,1500.00,"02:56:33 09/07/2023",farmalisto_mx,VYTORIN,farmalisto méxico,Mexico,vytorin ,10.0,mg,tableta,28
10660,vytorin 10 mg  40 mg caja con 14 comprimidos,986.00,"02:56:33 09/07/2023",farmalisto_mx,VYTORIN,farmalisto méxico,Mexico,vytorin ,10.0,mg,tableta,14
10661,vytorin 10 mg  20 mg caja con 28 comprimidos,1521.00,"02:56:33 09/07/2023",farmalisto_mx,VYTORIN,farmalisto méxico,Mexico,vytorin ,10.0,mg,tableta,28
10662,vytorin 14 comprimidos caja ezetimiba 10 mg simvastatina 20 mg,896.50,"02:56:51 09/07/2023",fsanpablo,VYTORIN,farmacias san pablo,Mexico,vytorin ,10.0,mg,tableta,14
10663,vytorin 14 comprimidos caja ezetimiba 10 mg simvastatina 40 mg,1093.50,"02:56:51 09/07/2023",fsanpablo,VYTORIN,farmacias san pablo,Mexico,vytorin ,10.0,mg,tableta,14
10664,vytorin 28 comprimidos caja ezetimiba 10 mg simvastatina 10 mg,1619.50,"02:56:51 09/07/2023",fsanpablo,VYTORIN,farmacias san pablo,Mexico,vytorin ,10.0,mg,tableta,28
10665,vytorin 28 comprimidos caja ezetimiba 10 mg simvastatina 20 mg,1602.00,"02:56:51 09/07/2023",fsanpablo,VYTORIN,farmacias san pablo,Mexico,vytorin ,10.0,mg,tableta,28
10666,vytorin 1010mg tab caja con 28,1551.26,"02:56:59 09/07/2023",fespecializadas,VYTORIN,farmacias especializadas,Mexico,vytorin ,1010.0,mg,tableta,28
10667,vytorin 1020mg com caja con 14,861.92,"02:56:59 09/07/2023",fespecializadas,VYTORIN,farmacias especializadas,Mexico,vytorin ,1020.0,mg,tableta,14
10668,vytorin 1020mg com caja con 28,1529.62,"02:56:59 09/07/2023",fespecializadas,VYTORIN,farmacias especializadas,Mexico,vytorin ,1020.0,mg,tableta,28
10669,vytorin 1040mg com caja con 14,1078.20,"02:56:59 09/07/2023",fespecializadas,VYTORIN,farmacias especializadas,Mexico,vytorin ,1040.0,mg,tableta,14
10670,vytorin 10mg20mg 28 comp,1441.50,"02:57:16 09/07/2023",farmacon,VYTORIN,farmacon,Mexico,vytorin ,20.0,mg,tableta,28
10671,vytorin 10mg10mg 28 comp,1682.00,"02:57:16 09/07/2023",farmacon,VYTORIN,farmacon,Mexico,vytorin ,10.0,mg,tableta,28
10672,vytorin 10mg40mg 14 comp,1014.00,"02:57:16 09/07/2023",farmacon,VYTORIN,farmacon,Mexico,vytorin ,40.0,mg,tableta,14
10673,vytorin 10mg20mg 14 comp,805.00,"02:57:16 09/07/2023",farmacon,VYTORIN,farmacon,Mexico,vytorin ,20.0,mg,tableta,14
10674,vytorin 10mg10mg 28 comprimidos.,1385.79,"02:58:00 09/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin ,10.0,mg,tableta,28
10675,vytorin  vytorin 10mg20mg 28 comprimidos.,1363.68,"02:58:00 09/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin  vytorin ,20.0,mg,tableta,28
10676,vytorin  vytorin 10mg20mg 14 comprimidos.,748.95,"02:58:00 09/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin  vytorin ,20.0,mg,tableta,14
10677,vytorin  vytorin 10mg40mg 14 comprimidos,937.62,"02:58:00 09/07/2023",fguadalajara,VYTORIN,farmacias guadalajara,Mexico,vytorin  vytorin ,40.0,mg,tableta,14
10678,exjade 500 mg caja con 28 tabletas,18300.00,"02:58:22 09/07/2023",farmalisto_mx,EXJADE,farmalisto méxico,Mexico,exjade ,500.0,mg,tableta,28
10679,exjade 250 mg caja con 28 comprimidos,10364.00,"02:58:22 09/07/2023",farmalisto_mx,EXJADE,farmalisto méxico,Mexico,exjade ,250.0,mg,tableta,28
10680,exjade 125 mg caja con 28 tabletas,5756.00,"02:58:22 09/07/2023",farmalisto_mx,EXJADE,farmalisto méxico,Mexico,exjade ,125.0,mg,tableta,28
10681,exjade 125mg com caja con 28,5726.03,"02:58:46 09/07/2023",fespecializadas,EXJADE,farmacias especializadas,Mexico,exjade ,125.0,mg,tableta,28
10682,exjade 250mg com caja con 28,9417.28,"02:58:46 09/07/2023",fespecializadas,EXJADE,farmacias especializadas,Mexico,exjade ,250.0,mg,tableta,28
10683,natures bounty  natures bounty vitamina aceite de pescado regular 1200mg360mg 120 capsulas.,307.48,"02:59:36 09/07/2023",fguadalajara,EXJADE,farmacias guadalajara,Mexico,natures bounty  natures bounty vitamina aceite de pescado regular ,360.0,mg,capsula,120
10684,natures bounty  natures bounty vitamina aceite de pescado sin olor 1200mg360mg 60 capsulas.,239.99,"02:59:36 09/07/2023",fguadalajara,EXJADE,farmacias guadalajara,Mexico,natures bounty  natures bounty vitamina aceite de pescado sin olor ,360.0,mg,capsula,60
10685,gum  hilo dental gum expanding floss 2 pzas de 40m cu.,104.00,"02:59:36 09/07/2023",fguadalajara,EXJADE,farmacias guadalajara,Mexico,gum  hilo dental gum expanding floss ,,,,2
10686,galvus 50 mg con 28 comprimidos,504.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus ,50.0,mg,tableta,28
10687,galvus 50 mg caja con 56 comprimidos,984.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus ,50.0,mg,tableta,56
10688,galvus met 50 mg 500 mg caja con 30 comprimidos,620.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus met ,50.0,mg,tableta,30
10689,galvus met 50  850 mg caja con 30 comprimidos recubiertos,594.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus met ,850.0,mg,tableta,50
10690,galvus met 50  1000 mg caja con 30 comprimidos recubiertos,594.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus met ,1000.0,mg,tableta,50
10691,galvus met 50 mg  500 mg caja con 60 comprimidos recubiertos,1218.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus met ,50.0,mg,tableta,60
10692,galvus met 850 mg 50 mg caja con 60 comprimidos recubiertos,1185.00,"03:00:00 09/07/2023",farmalisto_mx,GALVUS,farmalisto méxico,Mexico,galvus met ,850.0,mg,tableta,60
10693,galvus met 30 comprimidos caja vildagliptina 50 mg metformina 850 mg,598.00,"03:00:18 09/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,30
10694,galvus 28 comprimidos caja vildagliptina 50 mg,538.50,"03:00:18 09/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus ,50.0,mg,tableta,28
10695,galvus 56 comprimidos caja vildagliptina 50 mg,1056.50,"03:00:18 09/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus ,50.0,mg,tableta,56
10696,galvus met 60 comprimidos caja vildagliptina 50 mg metformina 500 mg,1173.50,"03:00:18 09/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,60
10697,galvus met 30 comprimidos caja vildagliptina 50 mg metformina 1000 mg,641.00,"03:00:18 09/07/2023",fsanpablo,GALVUS,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,30
10698,galvus 50 mg com caja con 28,521.74,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus ,50.0,mg,tableta,28
10699,galvus 50 mg com caja con 56,1061.69,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus ,50.0,mg,tableta,56
10700,galvus met 50500mg com caja con 60,1154.68,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus met ,50500.0,mg,tableta,60
10701,galvus met 50850mg com caja con 30,589.46,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus met ,50850.0,mg,tableta,30
10702,galvus met 50mg1000mg com caja con 30,610.98,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus met ,1000.0,mg,tableta,30
10703,galvus met 50mg500mg com caja con 30,612.97,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus met ,500.0,mg,tableta,30
10704,galvus met 50mg850mg com caja con 60,1154.21,"03:00:26 09/07/2023",fespecializadas,GALVUS,farmacias especializadas,Mexico,galvus met ,850.0,mg,tableta,60
10705,galvus met 50mg500mg 30 comp,646.00,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus met ,500.0,mg,tableta,30
10706,galvus met 50mg850mg 60 comp,1220.00,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus met ,850.0,mg,tableta,60
10707,galvus 50mg 56 comp,1146.50,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus ,50.0,mg,tableta,56
10708,galvus met 50mg1000mg 30 tabs,577.00,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus met ,1000.0,mg,tableta,30
10709,galvus met 50mg850mg 30 comp,565.50,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus met ,850.0,mg,tableta,30
10710,galvus 50mg 28 comp,573.00,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus ,50.0,mg,tableta,28
10711,galvus met 50mg500mg 60 comp,1166.00,"03:00:41 09/07/2023",farmacon,GALVUS,farmacon,Mexico,galvus met ,500.0,mg,tableta,60
10712,galvus  galvus 50 mg 56 comprimidos.,878.46,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus ,50.0,mg,tableta,56
10713,galvus  galvus met 50mg850mg 30 comprimidos.,530.00,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus met ,850.0,mg,tableta,30
10714,galvus  galvus met 50mg850mg 60 comprimidos.,1048.70,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus met ,850.0,mg,tableta,60
10715,galvus  galvus met 50mg1000mg 30 comprimidos.,530.00,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus met ,1000.0,mg,tableta,30
10716,galvus  galvus met 50mg500mg 30 comprimidos.,530.00,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus met ,500.0,mg,tableta,30
10717,galvus  galvus 50 mg 28 comprimidos.,449.54,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus ,50.0,mg,tableta,28
13057,priligy 60mg 3 tabs,863.50,"00:55:39 11/07/2023",farmacon,LEVITRA,farmacon,Mexico,priligy ,60.0,mg,tableta,3
10718,galvus  galvus met 50mg500mg 60 comprimidos.,1048.70,"03:01:26 09/07/2023",fguadalajara,GALVUS,farmacias guadalajara,Mexico,galvus  galvus met ,500.0,mg,tableta,60
10719,galvus met 50 mg 500 mg caja con 30 comprimidos,620.00,"03:01:54 09/07/2023",farmalisto_mx,GALVUS MET,farmalisto méxico,Mexico,galvus met ,50.0,mg,tableta,30
10720,galvus met 50  850 mg caja con 30 comprimidos recubiertos,594.00,"03:01:54 09/07/2023",farmalisto_mx,GALVUS MET,farmalisto méxico,Mexico,galvus met ,850.0,mg,tableta,50
10721,galvus met 50  1000 mg caja con 30 comprimidos recubiertos,594.00,"03:01:54 09/07/2023",farmalisto_mx,GALVUS MET,farmalisto méxico,Mexico,galvus met ,1000.0,mg,tableta,50
10722,galvus met 50 mg  500 mg caja con 60 comprimidos recubiertos,1218.00,"03:01:54 09/07/2023",farmalisto_mx,GALVUS MET,farmalisto méxico,Mexico,galvus met ,50.0,mg,tableta,60
10723,galvus met 850 mg 50 mg caja con 60 comprimidos recubiertos,1185.00,"03:01:54 09/07/2023",farmalisto_mx,GALVUS MET,farmalisto méxico,Mexico,galvus met ,850.0,mg,tableta,60
10724,galvus met 30 comprimidos caja vildagliptina 50 mg metformina 850 mg,598.00,"03:02:07 09/07/2023",fsanpablo,GALVUS MET,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,30
10725,galvus met 60 comprimidos caja vildagliptina 50 mg metformina 500 mg,1173.50,"03:02:07 09/07/2023",fsanpablo,GALVUS MET,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,60
10726,galvus met 30 comprimidos caja vildagliptina 50 mg metformina 1000 mg,641.00,"03:02:07 09/07/2023",fsanpablo,GALVUS MET,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,30
10727,galvus met 30 comprimidos caja vildagliptina 50 mg metformina 500 mg,645.00,"03:02:07 09/07/2023",fsanpablo,GALVUS MET,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,30
10728,galvus met 60 comprimidos caja vildagliptina 50 mg metformina 850 mg,1172.50,"03:02:07 09/07/2023",fsanpablo,GALVUS MET,farmacias san pablo,Mexico,galvus met ,50.0,mg,tableta,60
10729,galvus met 50500mg com caja con 60,1154.68,"03:02:14 09/07/2023",fespecializadas,GALVUS MET,farmacias especializadas,Mexico,galvus met ,50500.0,mg,tableta,60
10730,galvus met 50850mg com caja con 30,589.46,"03:02:14 09/07/2023",fespecializadas,GALVUS MET,farmacias especializadas,Mexico,galvus met ,50850.0,mg,tableta,30
10731,galvus met 50mg1000mg com caja con 30,610.98,"03:02:14 09/07/2023",fespecializadas,GALVUS MET,farmacias especializadas,Mexico,galvus met ,1000.0,mg,tableta,30
10732,galvus met 50mg500mg com caja con 30,612.97,"03:02:14 09/07/2023",fespecializadas,GALVUS MET,farmacias especializadas,Mexico,galvus met ,500.0,mg,tableta,30
10733,galvus met 50mg850mg com caja con 60,1154.21,"03:02:14 09/07/2023",fespecializadas,GALVUS MET,farmacias especializadas,Mexico,galvus met ,850.0,mg,tableta,60
10734,galvus  galvus met 50mg850mg 30 comprimidos.,530.00,"03:03:09 09/07/2023",fguadalajara,GALVUS MET,farmacias guadalajara,Mexico,galvus  galvus met ,850.0,mg,tableta,30
10735,galvus  galvus met 50mg850mg 60 comprimidos.,1048.70,"03:03:09 09/07/2023",fguadalajara,GALVUS MET,farmacias guadalajara,Mexico,galvus  galvus met ,850.0,mg,tableta,60
10736,galvus  galvus met 50mg1000mg 30 comprimidos.,530.00,"03:03:09 09/07/2023",fguadalajara,GALVUS MET,farmacias guadalajara,Mexico,galvus  galvus met ,1000.0,mg,tableta,30
10737,galvus  galvus met 50mg500mg 30 comprimidos.,530.00,"03:03:09 09/07/2023",fguadalajara,GALVUS MET,farmacias guadalajara,Mexico,galvus  galvus met ,500.0,mg,tableta,30
10738,galvus  galvus met 50mg500mg 60 comprimidos.,1048.70,"03:03:09 09/07/2023",fguadalajara,GALVUS MET,farmacias guadalajara,Mexico,galvus  galvus met ,500.0,mg,tableta,60
10739,glivec 400 mg caja con 10 comprimidos,12518.00,"03:03:29 09/07/2023",farmalisto_mx,GLIVEC,farmalisto méxico,Mexico,glivec ,400.0,mg,tableta,10
10740,glivec 100 mg caja con 60 comprimidos,17750.00,"03:03:29 09/07/2023",farmalisto_mx,GLIVEC,farmalisto méxico,Mexico,glivec ,100.0,mg,tableta,60
10741,glivec 400 mg caja con 30 comprimidos,37900.00,"03:03:29 09/07/2023",farmalisto_mx,GLIVEC,farmalisto méxico,Mexico,glivec ,400.0,mg,tableta,30
10742,glivec 30 comprimidos caja mesilato de imatinib 400 mg,37532.00,"03:03:46 09/07/2023",fsanpablo,GLIVEC,farmacias san pablo,Mexico,glivec ,400.0,mg,tableta,30
10743,glivec 60 comprimidos caja mesilato de imatinib 100 mg,18750.00,"03:03:46 09/07/2023",fsanpablo,GLIVEC,farmacias san pablo,Mexico,glivec ,100.0,mg,tableta,60
10744,glivec 10 comprimidos caja mesilato de imatinib 400 mg,12998.00,"03:03:46 09/07/2023",fsanpablo,GLIVEC,farmacias san pablo,Mexico,glivec ,400.0,mg,tableta,10
10745,glivec 100mg com caja con 60 enterica,17532.91,"03:03:54 09/07/2023",fespecializadas,GLIVEC,farmacias especializadas,Mexico,glivec ,100.0,mg,tableta,60
