"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
15915,telmisartana  hidroclorotiazida 800  125 mg com ct bl al al x 28,441.88,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,125.0,mg,tableta,800
15916,telmisartana  hidroclorotiazida 800  125 mg com ct bl al al x 30,473.44,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,125.0,mg,tableta,800
15917,telmisartana  hidroclorotiazida 800  250 mg com ct bl al al x 10,148.16,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,250.0,mg,tableta,800
15918,telmisartana  hidroclorotiazida 800  250 mg com ct bl al al x 14,207.40,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,250.0,mg,tableta,800
15919,telmisartana  hidroclorotiazida 800  250 mg com ct bl al al x 20,296.36,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,250.0,mg,tableta,800
15920,telmisartana  hidroclorotiazida 800  250 mg com ct bl al al x 28,414.87,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,250.0,mg,tableta,800
15921,telmisartana  hidroclorotiazida 800  250 mg com ct bl al al x 30,444.52,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartana  hidroclorotiazida,250.0,mg,tableta,800
15922,teld hct 400  125 mg com ct bl al al x 14,285.84,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,teld hct,125.0,mg,tableta,400
15923,teld hct 400  125 mg com ct bl al al x 30,612.52,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,teld hct,125.0,mg,tableta,400
15924,teld hct 800  125 mg com ct bl al al x 14,318.77,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,teld hct,125.0,mg,tableta,800
15925,teld hct 800  125 mg com ct bl al al x 30,683.09,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,teld hct,125.0,mg,tableta,800
15926,teld hct 800  250 mg com ct bl al al x 30,683.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,teld hct,250.0,mg,tableta,800
15927,olmecor triplo 20  5  125 mg com rev ct bl alal x 10,139.47,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,20
15928,olmecor triplo 20  5  125 mg com rev ct bl alal x 30,418.42,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,20
15929,olmecor triplo 20  5  125 mg com rev ct bl alal x 60,836.91,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,20
15930,olmecor triplo 40  10  125 mg com rev ct bl alal x 10,160.19,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,40
15931,olmecor triplo 40  10  125 mg com rev ct bl alal x 30,480.61,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,40
15932,olmecor triplo 40  10  125 mg com rev ct bl alal x 60,961.16,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,125.0,mg,tableta,40
15933,olmecor triplo 40  10  25 mg com rev ct bl alal x 10,172.75,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,25.0,mg,tableta,40
15934,olmecor triplo 40  10  25 mg com rev ct bl alal x 30,518.36,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,25.0,mg,tableta,40
15935,olmecor triplo 40  10  25 mg com rev ct bl alal x 60,1036.68,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmecor triplo,25.0,mg,tableta,40
15936,bravan hct 80 mg  125 mg com rev ct bl alal x 10,147.53,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,80.0,mg,tableta,10
15937,bravan hct 80 mg  125 mg com rev ct bl alal x 30,442.52,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,80.0,mg,tableta,30
15938,bravan hct 160 mg  125 mg com rev ct bl alal x 10,147.53,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,160.0,mg,tableta,10
15939,bravan hct 160 mg  125 mg com rev ct bl alal x 30,442.52,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,160.0,mg,tableta,30
15940,bravan hct 160 mg  25 mg com rev ct bl alal x 10,169.62,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,160.0,mg,tableta,10
15941,bravan hct 160 mg  25 mg com rev ct bl alal x 30,509.00,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,bravan hct,160.0,mg,tableta,30
15942,valsartanahidroclorotiazida 80 mg  125 mg com rev ct bl alal x 30,293.33,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartanahidroclorotiazida,80.0,mg,tableta,30
15943,valsartanahidroclorotiazida 160 mg  125 mg com rev ct bl alal x 30,293.33,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartanahidroclorotiazida,160.0,mg,tableta,30
15944,valsartanahidroclorotiazida 160 mg  25 mg com rev ct bl alal x 30,330.83,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartanahidroclorotiazida,160.0,mg,tableta,30
15945,maleato de enalapril  hidroclorotiazida 20 mg  125 mg com ct str al x 30,259.88,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,maleato de enalapril  hidroclorotiazida,20.0,mg,tableta,30
15946,maleato de enalapril  hidroclorotiazida 10 mg  25 mg com ct str al x 30,162.51,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,maleato de enalapril  hidroclorotiazida,10.0,mg,tableta,30
15947,losartana potassica  hidroclorotiazida 50 mg  125 mg com rev ct bl al plas trans x 30,137.36,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,losartana potassica  hidroclorotiazida,50.0,mg,tableta,30
15948,losartana potassica  hidroclorotiazida 100 mg  25 mg com rev ct bl al plas trans x 30,226.57,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,losartana potassica  hidroclorotiazida,100.0,mg,tableta,30
15949,corus h 100 mg  25 mg com rev ct bl al plas trans x 14,158.40,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,100.0,mg,tableta,14
15950,corus h 100 mg  25 mg com rev ct bl al plas trans x 28,643.87,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,100.0,mg,tableta,28
15951,corus h 50 mg  125 mg com rev ct bl al plas trans x 14,127.16,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,50.0,mg,tableta,14
16641,stritinib 100 mg tira de 10 tabletas,102.82,"17:10:45 20/07/2023",pharmeasy,ibrutinib,pharmeasy,India,stritinib,100.0,mg,tableta,10
15952,corus h 50 mg  125 mg com rev ct  bl al plas trans x 28,718.97,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,50.0,mg,tableta,28
15953,corus h 50 mg  125 mg com rev ct bl al plas trans x 30,281.16,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,50.0,mg,tableta,30
15954,corus h 100 mg  25 mg com rev ct bl al plas trans x 30,463.62,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,corus h,100.0,mg,tableta,30
15955,eupressin h 20 mg  125 mg com ct str al x 30,486.52,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,eupressin h,20.0,mg,tableta,30
15956,eupressin h 10 mg  25 mg com ct str al x 30,296.61,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,eupressin h,10.0,mg,tableta,30
15957,eupressin h 10 mg  25 mg com ct str al x 7,44.78,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,eupressin h,10.0,mg,tableta,7
15958,cosartan hct 80 mg  125 mg com rev ct bl al al x 30,410.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,cosartan hct,80.0,mg,tableta,30
15959,cosartan hct 160 mg  125 mg com rev ct bl al al x 30,410.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,cosartan hct,160.0,mg,tableta,30
15960,cosartan hct 160 mg  25 mg com rev ct bl al al x 30,472.77,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,cosartan hct,160.0,mg,tableta,30
15961,candesartana cilexetilahidroclorotiazida 8 mg  125 mg com ct bl al plas opc x 30,352.96,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,candesartana cilexetilahidroclorotiazida,8.0,mg,tableta,30
15962,candesartana cilexetilahidroclorotiazida 16 mg  125 mg com ct bl al plas opc x 30,373.36,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,candesartana cilexetilahidroclorotiazida,16.0,mg,tableta,30
15963,hidroclorotiazida 25 mg com ct bl al plas opc x 30,26.45,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroclorotiazida,25.0,mg,tableta,30
15964,cloridrato de amilorida  hidroclorotiazida 5 mg  50 mg com ct bl al plas leitoso x 30,63.56,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de amilorida  hidroclorotiazida,5.0,mg,tableta,30
15965,losartana potassica  hidroclorotiazida 100 mg  25 mg com rev ct bl al plas opc x 30,365.41,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,losartana potassica  hidroclorotiazida,100.0,mg,tableta,30
15966,losartana potassica  hidroclorotiazida 50 mg  125 mg com rev ct bl al plas opc x 30,365.41,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,losartana potassica  hidroclorotiazida,50.0,mg,tableta,30
15967,telmisartanahidroclorotiazida 400  125 mg com ct bl al al x 30,398.23,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartanahidroclorotiazida,125.0,mg,tableta,400
15968,telmisartanahidroclorotiazida 800  125 mg com ct bl al al x 30,444.42,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartanahidroclorotiazida,125.0,mg,tableta,800
15969,telmisartanahidroclorotiazida 800  250 mg com ct bl al al x 30,444.42,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,telmisartanahidroclorotiazida,250.0,mg,tableta,800
15970,valsartana  hidroclorotiazida 80 mg  125 mg com rev ct bl al al x 30,410.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartana  hidroclorotiazida,80.0,mg,tableta,30
15971,valsartana  hidroclorotiazida 320 mg  25 mg com rev ct bl al al x 30,472.77,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartana  hidroclorotiazida,320.0,mg,tableta,30
15972,valsartana  hidroclorotiazida 160 mg  25 mg com rev ct bl al al x 30,472.77,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartana  hidroclorotiazida,160.0,mg,tableta,30
15973,valsartana  hidroclorotiazida 160 mg  125 mg com rev ct bl al al x 30,410.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartana  hidroclorotiazida,160.0,mg,tableta,30
15974,valsartana  hidroclorotiazida 320 mg  125 mg com rev ct bl al al x 30,410.86,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,valsartana  hidroclorotiazida,320.0,mg,tableta,30
15975,olmesartana medoxomilahidroclorotiazida 20  125 mg com rev ct bl al al x 10,56.25,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,20
15976,olmesartana medoxomilahidroclorotiazida 20  125 mg com rev ct bl al al x 20,112.53,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,20
15977,olmesartana medoxomilahidroclorotiazida 20  125 mg com rev ct bl al al x 30,168.78,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,20
15978,olmesartana medoxomilahidroclorotiazida 20  125 mg com rev ct bl al al x 60,337.45,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,20
15979,olmesartana medoxomilahidroclorotiazida 40  125 mg com rev ct bl al al x 10,64.13,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,40
15980,olmesartana medoxomilahidroclorotiazida 40  125 mg com rev ct bl al al x 20,128.15,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,40
15981,olmesartana medoxomilahidroclorotiazida 40  125 mg com rev ct bl al al x 30,192.27,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,40
15982,olmesartana medoxomilahidroclorotiazida 40  125 mg com rev ct bl al al x 60,384.41,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,125.0,mg,tableta,40
15983,olmesartana medoxomilahidroclorotiazida 40  25 mg com rev ct bl al al x 10,64.13,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,25.0,mg,tableta,40
15984,olmesartana medoxomilahidroclorotiazida 40  25 mg com rev ct bl al al x 20,128.15,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,25.0,mg,tableta,40
15985,olmesartana medoxomilahidroclorotiazida 40  25 mg com rev ct bl al al x 30,192.27,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,25.0,mg,tableta,40
15986,olmesartana medoxomilahidroclorotiazida 40  25 mg com rev ct bl al al x 60,384.41,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,olmesartana medoxomilahidroclorotiazida,25.0,mg,tableta,40
15987,diurezin 25 mg com ct env pap plas x 20,23.74,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,diurezin,25.0,mg,tableta,20
15988,diurezin 50 mg com ct env pap plas x 20,31.03,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,diurezin,50.0,mg,tableta,20
15989,diurezin 25 mg com ct env pap plas x 30,32.89,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,diurezin,25.0,mg,tableta,30
15990,diurezin 50 mg com ct env pap plas x 30,42.99,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,diurezin,50.0,mg,tableta,30
15991,iquego  hidroclorotiazida 25 mg com cx bl al plas trans x 500,68.91,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,iquego  hidroclorotiazida,25.0,mg,tableta,500
15992,hidroflux 50 mg com ct bl al plas amb x 20,24.38,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroflux,50.0,mg,tableta,20
15993,hidroflux 25 mg com ct bl al plas amb x 30,17.31,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroflux,25.0,mg,tableta,30
15994,hidroflux 25 mg com ct bl al plas amb x 60,34.54,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroflux,25.0,mg,tableta,60
15995,hidroclorotiazida 25 mg com ct bl al plas amb x 30,17.17,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroclorotiazida,25.0,mg,tableta,30
15996,hidroclorotiazida 25 mg com ct bl al plas amb x 60,32.71,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroclorotiazida,25.0,mg,tableta,60
15997,vasopril plus 20 mg  125 mg com ct str al x 30,279.02,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,20.0,mg,tableta,30
15998,vasopril plus 10 mg  25 mg com ct str al x 30,175.49,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,10.0,mg,tableta,30
15999,vasopril plus 20 mg  125 mg com ct str al x 60 emb frac,477.06,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,20.0,mg,tableta,60
16000,vasopril plus 10 mg  25 mg com ct str al x 60 emb frac,313.60,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,10.0,mg,tableta,60
16001,vasopril plus 10 mg  25 mg com ct str al x 90,470.38,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,10.0,mg,tableta,90
16002,vasopril plus 20 mg  125 mg com ct str al x 90,715.63,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,20.0,mg,tableta,90
16003,vasopril plus 10 mg  25 mg com ct str al x 60,313.60,"17:03:45 20/07/2023",avisa,hidroclorotiazida,agencia nacional de vigilancia sanitaria brasil,Brasil,vasopril plus,10.0,mg,tableta,60
