id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia
16499,irbesartan hydrochlorothiazide zentiva f.c.tab 30025mgtab btx28 comprimidos en blisters pvcpvdcalu blisters pvcpvdcalu,123.68,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbesartan hydrochlorothiazide zentiva f.c.tab,30025.0,mg,tableta,28.0,C03,0
16500,irbesartan hydrochlorothiazide zentiva tab 15012.5mgtab btx28 comprimidos en blisters pvcpvdcalu blisters pvcpvdcalu,72.18,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbesartan hydrochlorothiazide zentiva tab,5.0,mg,tableta,28.0,C03,0
16501,irbesartan hydrochlorothiazide zentiva tab 30012.5mgtab btx28 comprimidos en blisters pvcpvdcalu blisters pvcpvdcalu,104.69,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbesartan hydrochlorothiazide zentiva tab,5.0,mg,tableta,28.0,C03,0
16502,irbotens plus f.c.tab 30025mgtab btx30 blist 3x10,107.14,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbotens plus f.c.tab,30025.0,mg,tableta,30.0,C03,0
16503,irbotens plus tab 150125mgtab btx30 blist 3x10,90.97,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbotens plus tab,150125.0,mg,tableta,30.0,C03,0
16504,irbotens plus tab 300125mgtab btx30 blist 3x10,107.14,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,irbotens plus tab,300125.0,mg,tableta,30.0,C03,0
16505,corenitec tab 20125mgtab btx10 blist 1x10,74.62,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,corenitec tab,20125.0,mg,tableta,10.0,C03,0
16506,hyzaar forte f.c.tab 100125mgtab btx28blister 2x14,131.01,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,hyzaar forte f.c.tab,100125.0,mg,tableta,28.0,C03,0
16507,hyzaar f.c.tab 5012.5mgtab btx20,116.54,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,hyzaar f.c.tab,5.0,mg,tableta,20.0,C03,0
16508,moduretic tab 550mgtab bt x 30,33.08,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,moduretic tab,550.0,mg,tableta,30.0,C03,0
16509,savosan tab 20125mgtab btx10blist1x10,74.62,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,savosan tab,20125.0,mg,tableta,10.0,C03,0
16510,quimea f.c.tab 20125mgtab btx28 blister 4x7,78.57,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,quimea f.c.tab,20125.0,mg,tableta,28.0,C03,0
16511,coipertas f.c.tab 2012.5mgtab btx30 comprimidos en blister alualu,116.72,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,coipertas f.c.tab,5.0,mg,tableta,30.0,C03,0
16512,coipertas f.c.tab 2025mgtab btx30 comprimidos en blister alualu,116.72,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,coipertas f.c.tab,2025.0,mg,tableta,30.0,C03,0
16513,coipertas f.c.tab 4012.5mgtab btx30 comprimidos en blister alualu,128.19,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,coipertas f.c.tab,5.0,mg,tableta,30.0,C03,0
16514,coipertas f.c.tab 4025mgtab btx30 comprimidos en blister alualu,128.19,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,coipertas f.c.tab,4025.0,mg,tableta,30.0,C03,0
16515,empirol tab 5025mgtab btx20blist2x10,67.29,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,empirol tab,5025.0,mg,tableta,20.0,C03,0
16516,ramisyn plus tab 525mgtab btx28 en blister alualu,99.06,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,ramisyn plus tab,525.0,mg,tableta,28.0,C03,0
16517,pressdownplus f.c.tab 10025mgtab bt x 20blist 2x10,105.63,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,pressdownplus f.c.tab,10025.0,mg,tableta,20.0,C03,0
16518,pressdownplus f.c.tab 50125mgtab bt x 30 blist 3x10,113.72,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,pressdownplus f.c.tab,50125.0,mg,tableta,30.0,C03,0
16519,zakodian plus f.c.tab 160125mgtab btx14 blister,60.15,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,160125.0,mg,tableta,14.0,C03,0
16520,zakodian plus f.c.tab 160125mgtab btx30 blister,128.75,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,160125.0,mg,tableta,30.0,C03,0
16521,zakodian plus f.c.tab 16025mgtab btx14 blister,58.64,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,16025.0,mg,tableta,14.0,C03,0
16522,zakodian plus f.c.tab 320125mgtab btx14 blister,99.62,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,320125.0,mg,tableta,14.0,C03,0
16523,zakodian plus f.c.tab 320125mgtab btx30 blister,204.69,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,320125.0,mg,tableta,30.0,C03,0
16524,zakodian plus f.c.tab 32025mgtab btx14 blister,102.81,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,32025.0,mg,tableta,14.0,C03,0
16525,zakodian plus f.c.tab 32025mgtab btx30 blister,218.22,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,32025.0,mg,tableta,30.0,C03,0
16526,zakodian plus f.c.tab 8012.5mgtab btx14 blister,49.62,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,5.0,mg,tableta,14.0,C03,0
16527,zakodian plus f.c.tab 8012.5mgtab btx30 blister,96.61,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,zakodian plus f.c.tab,5.0,mg,tableta,30.0,C03,0
16528,olmetecplus f.c.tab 20125mgtab bt x 28 en blisters aluminio en blisters aluminio,162.59,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,olmetecplus f.c.tab,20125.0,mg,tableta,28.0,C03,0
16529,olmetecplus f.c.tab 2025mgtab bt x 28 en blisters aluminio en blisters aluminio,162.59,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,olmetecplus f.c.tab,2025.0,mg,tableta,28.0,C03,0
16530,olmetecplus f.c.tab 4012.5mgtab bt x 28,167.47,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,olmetecplus f.c.tab,5.0,mg,tableta,28.0,C03,0
16531,olmetecplus f.c.tab 4025mgtab bt x 28,172.74,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,olmetecplus f.c.tab,4025.0,mg,tableta,28.0,C03,0
16532,sevikar hct f.c.tab 205125mgtab btx28 en blisters laminado poliamidaalupvcalu en blisters laminado poliamidaalupvcalu,322.16,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,sevikar hct f.c.tab,205125.0,mg,tableta,28.0,C03,0
16533,sevikar hct f.c.tab 4010125mgtab btx28 en blisters laminado poliamidaalupvcalu en blisters laminado poliamidaalupvcalu,317.47,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,sevikar hct f.c.tab,4010125.0,mg,tableta,28.0,C03,0
16534,sevikar hct f.c.tab 401025mgtab btx28 en blisters laminado poliamidaalupvcalu en blisters laminado poliamidaalupvcalu,323.67,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,sevikar hct f.c.tab,401025.0,mg,tableta,28.0,C03,0
16535,sevikar hct f.c.tab 405125mgtab btx28 en blisters laminado poliamidaalupvcalu en blisters laminado poliamidaalupvcalu,322.16,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,sevikar hct f.c.tab,405125.0,mg,tableta,28.0,C03,0
16536,sevikar hct f.c.tab 40525mgtab btx28 en blisters laminado poliamidaalupvcalu en blisters laminado poliamidaalupvcalu,327.24,20/07/2023 17:05,minsalgr,hidroclorotiazida,ministerio salud grecia,Grecia,sevikar hct f.c.tab,40525.0,mg,tableta,28.0,C03,0
16537,accuzide 10 mg125 mg comprimidos recubiertos con pelicula,78.38,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,accuzide,10.0,mg,tableta,,C03,0
16538,accuzide 20 mg125 mg comprimidos recubiertos con pelicula,124.62,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,accuzide,20.0,mg,tableta,,C03,0
16539,accuzide 20 mg25 mg comprimidos recubiertos con pelicula,214.84,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,accuzide,20.0,mg,tableta,,C03,0
16541,cancombi 16 mg125 mg comprimidos,572.72,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,cancombi,16.0,mg,tableta,,C03,0
16542,carzan hct 16 mg125 mg comprimidos,219.91,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,carzan hct,16.0,mg,tableta,,C03,0
16543,codiovan 160 mg125 mg comprimidos recubiertos con pelicula,232.32,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,codiovan,160.0,mg,tableta,,C03,0
16544,codiovan 160 mg25 mg comprimidos recubiertos con pelicula,247.92,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,codiovan,160.0,mg,tableta,,C03,0
16545,codiovan 80 mg125 mg comprimidos recubiertos con pelicula,131.2,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,codiovan,80.0,mg,tableta,,C03,0
16546,coolimestra 20 mg125 mg comprimidos recubiertos con pelicula,143.98,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coolimestra,20.0,mg,tableta,,C03,0
16547,coolimestra 20 mg25 mg comprimidos recubiertos con pelicula,192.47,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coolimestra,20.0,mg,tableta,,C03,0
16548,coolimestra 40 mg125 mg comprimidos recubiertos con pelicula,180.82,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coolimestra,40.0,mg,tableta,,C03,0
16549,coolimestra 40 mg25 mg comprimidos recubiertos con pelicula,215.21,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coolimestra,40.0,mg,tableta,,C03,0
16550,coramicor 5 mg25 mg comprimidos,168.22,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coramicor,5.0,mg,tableta,,C03,0
16551,coaprovel,405.99,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coaprovel,150.0,mg,tableta,,C03,0
16552,coaprovel,527.61,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,coaprovel,300.0,mg,tableta,,C03,0
16553,enahexal comp 20 mg125 mg comprimidos,73.68,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,enahexal comp,20.0,mg,tableta,,C03,0
16554,enaph 10 mg25 mg comprimidos,145.48,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,enaph,10.0,mg,tableta,,C03,0
16555,enaphl 10 mg125 mg comprimidos,143.98,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,enaphl,10.0,mg,tableta,,C03,0
16556,enaphl 20 mg125 mg comprimidos,146.23,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,enaphl,20.0,mg,tableta,,C03,0
16557,exforja hct,459.19,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,exforja hct,5.0,mg,tableta,,C03,0
16558,exforja hct,505.8,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,exforja hct,10.0,mg,tableta,,C03,0
16559,fosinopril hct actavis 20 mg125 mg comprimidos,114.28,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,fosinopril hct actavis,20.0,mg,tableta,,C03,0
16560,gaduar 20 mg5 mg125 mg comprimidos recubiertos con pelicula,278.18,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,gaduar,20.0,mg,tableta,,C03,0
16561,gaduar 40 mg10 mg125 mg comprimidos recubiertos con pelicula,273.29,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,gaduar,40.0,mg,tableta,,C03,0
16562,gaduar 40 mg5 mg125 mg comprimidos recubiertos con pelicula,278.18,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,gaduar,40.0,mg,tableta,,C03,0
16563,hartil hct 5 mg25 mg comprimidos,86.27,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,hartil hct,5.0,mg,tableta,,C03,0
16564,hartil hct 5 mg25 mg comprimidos,106.76,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,hartil hct,5.0,mg,tableta,,C03,0
16565,hartil hct 5 mg25 mg comprimidos,84.96,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,hartil hct,5.0,mg,tableta,,C03,0
16566,tabletas de 25 mg de hipotiazida,62.03,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,tabletas de,25.0,mg,tableta,,C03,0
16567,lodoz 10 mg625 mg comprimidos recubiertos con pelicula,167.1,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lodoz,10.0,mg,tableta,,C03,0
16568,lodoz 25 mg625 mg comprimidos recubiertos con pelicula,117.1,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lodoz,2.5,mg,tableta,,C03,0
16569,lodoz 5 mg625 mg comprimidos recubiertos con pelicula,117.1,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lodoz,5.0,mg,tableta,,C03,0
16570,lodoz 5 mg625 mg comprimidos recubiertos con pelicula,116.91,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lodoz,5.0,mg,tableta,,C03,0
16571,lorista h 100 mg125 mg comprimidos recubiertos con pelicula,162.4,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lorista h,100.0,mg,tableta,,C03,0
16572,lorista h 100 mg25 mg comprimidos recubiertos con pelicula,135.71,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lorista h,100.0,mg,tableta,,C03,0
16573,lorista h 50 mg125 mg comprimidos recubiertos con pelicula,90.41,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lorista h,50.0,mg,tableta,,C03,0
16574,lozap h 50 mg125 mg comprimidos recubiertos con pelicula,79.88,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,lozap h,50.0,mg,tableta,,C03,0
16575,mesar plus 20 mg125 mg comprimidos recubiertos con pelicula,244.54,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,mesar plus,20.0,mg,tableta,,C03,0
16576,mesar plus 20 mg25 mg comprimidos recubiertos con pelicula,306.75,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,mesar plus,20.0,mg,tableta,,C03,0
16577,micardis plus,235.89,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,micardis plus,80.0,mg,tableta,,C03,0
16578,micardis plus,235.89,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,micardis plus,80.0,mg,tableta,,C03,0
16579,monozida 20 mg125 mg comprimidos,124.62,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,monozida,20.0,mg,tableta,,C03,0
16580,nebilet plus 5 mg125 mg comprimidos recubiertos con pelicula,173.3,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,nebilet plus,5.0,mg,tableta,,C03,0
16587,olsitri 20 mg5 mg125 mg comprimidos recubiertos con pelicula,73.87,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,olsitri,20.0,mg,tableta,,C03,0
16588,olsitri 40 mg10 mg125 mg comprimidos recubiertos con pelicula,103.94,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,olsitri,40.0,mg,tableta,,C03,0
16589,olsitri 40 mg5 mg125 mg comprimidos recubiertos con pelicula,97.55,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,olsitri,40.0,mg,tableta,,C03,0
16590,ramimed hct 25 mg125 mg comprimidos,89.09,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,ramimed hct,2.5,mg,tableta,,C03,0
16591,ramimed hct 5 mg25 mg comprimidos,92.48,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,ramimed hct,5.0,mg,tableta,,C03,0
16592,sanoral hct 20 mg5 mg125 mg comprimidos recubiertos con pelicula,271.41,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,sanoral hct,20.0,mg,tableta,,C03,0
16593,sanoral hct 40 mg10 mg125 mg comprimidos recubiertos con pelicula,283.63,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,sanoral hct,40.0,mg,tableta,,C03,0
16594,sanoral hct 40 mg5 mg125 mg comprimidos recubiertos con pelicula,288.33,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,sanoral hct,40.0,mg,tableta,,C03,0
16600,tezeo hct 80 mg125 mg comprimidos,79.32,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,tezeo hct,80.0,mg,tableta,,C03,0
16601,tolucombi,68.23,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,tolucombi,40.0,mg,tableta,,C03,0
16602,tolucombi,131.01,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,tolucombi,80.0,mg,tableta,,C03,0
16603,tolucombi,149.8,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,tolucombi,80.0,mg,tableta,,C03,0
16604,valsacombi 160 mg125 mg comprimidos recubiertos con pelicula,162.4,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,valsacombi,160.0,mg,tableta,,C03,0
16605,valsacombi 160 mg25 mg comprimidos recubiertos con pelicula,139.28,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,valsacombi,160.0,mg,tableta,,C03,0
16606,valsacombi 80 mg125 mg comprimidos recubiertos con pelicula,147.55,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,valsacombi,80.0,mg,tableta,,C03,0
16607,valtricom 10 mg160 mg125 mg comprimidos recubiertos con pelicula,280.81,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,valtricom,10.0,mg,tableta,,C03,0
16608,valtricom 5 mg160 mg125 mg comprimidos recubiertos con pelicula,248.86,20/07/2023 17:06,zva,hidroclorotiazida,agencia de medicamentos de letonia,Letonia,valtricom,5.0,mg,tableta,,C03,0
15504,dermoplast 30 crema en tubo con 100g,437.0,20/07/2023 16:54,farmalisto_mx,hidroxicarbamida,farmalisto méxico,Mexico,dermoplast,,,crema,30.0,L01,0
15507,dermoplast crema 100g,332.0,20/07/2023 16:55,farmacon,hidroxicarbamida,farmacon,Mexico,dermoplast crema,,,crema,,L01,0
15509,cytodrox 500 mg tira de 10 capsulas,30.73,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,cytodrox,500.0,mg,capsula,10.0,L01,0
15510,hidrosar capsula 10 s,26.74,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,hidrosar capsula,,,capsula,10.0,L01,0
15512,hidrogema capsula de 500 mg,14.6,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,hidrogema capsula de,500.0,mg,capsula,,L01,0
15513,tableta de leukacel 500mg,16.45,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,tableta de leukacel,500.0,mg,tableta,,L01,0
15515,tapa de droxiget de 500 mg,25.09,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,tapa de droxiget de,500.0,mg,,,L01,0
15516,tapa hyurea 500mg,27.77,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,tapa hyurea,500.0,mg,,,L01,0
15517,gorra de gindrea,3.09,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,gorra de gindrea,,,,,L01,0
15518,tableta urdox 500mg,29.3,20/07/2023 16:58,pharmeasy,hidroxicarbamida,pharmeasy,India,tableta urdox,500.0,mg,tableta,,L01,0
15519,tepev 500 mg cap dura ct fr vd amb x 100,1056.0,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,tepev,500.0,mg,capsula,100.0,L01,0
15520,tepev 500 mg cap dura ct bl al al x 100,1056.0,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,tepev,500.0,mg,capsula,100.0,L01,0
15521,tepev 500 mg cap dura ct fr vd amb x 150,1584.1,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,tepev,500.0,mg,capsula,150.0,L01,0
15522,tepev 500 mg cap dura ct bl al al x 150,1584.1,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,tepev,500.0,mg,capsula,150.0,L01,0
15523,hidroxiureia 500 mg cap dura ct fr vd amb x 100,686.37,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroxiureia,500.0,mg,capsula,100.0,L01,0
15524,hidroxiureia 500 mg cap dura ct bl al al x 100,686.37,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroxiureia,500.0,mg,capsula,100.0,L01,0
15525,hidroxiureia 500 mg cap dura ct fr vd amb x 150,1029.64,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroxiureia,500.0,mg,capsula,150.0,L01,0
15526,hidroxiureia 500 mg cap dura ct bl al al x 150,1029.64,20/07/2023 16:58,avisa,hidroxicarbamida,agencia nacional de vigilancia sanitaria brasil,Brasil,hidroxiureia,500.0,mg,capsula,150.0,L01,0
15527,siklos f.c.tab 1000mgtab btx30 en blisters pvcpvdcalu pvcpvdcalu,6492.96,20/07/2023 16:58,minsalgr,hidroxicarbamida,ministerio salud grecia,Grecia,siklos f.c.tab,1000.0,mg,tableta,30.0,L01,0
16638,ibrunat 140mg frasco de 30 capsulas,1953.6,20/07/2023 17:10,pharmeasy,ibrutinib,pharmeasy,India,ibrunat,140.0,mg,capsula,30.0,L01,0
16639,tableta de timinib 400mg,719.75,20/07/2023 17:10,pharmeasy,ibrutinib,pharmeasy,India,tableta de timinib,400.0,mg,tableta,,L01,0
16640,fibnib 150 mg tira de 10 capsulas,185.08,20/07/2023 17:10,pharmeasy,ibrutinib,pharmeasy,India,fibnib,150.0,mg,capsula,10.0,L01,0
